Cryptocurrency,Date,Price
Dogecoin,06/01/2019,0.00232797124
Dogecoin,07/01/2019,0.00228490266
Dogecoin,08/01/2019,0.00227579485
Dogecoin,09/01/2019,0.00226598952
Dogecoin,10/01/2019,0.00213198982
Dogecoin,11/01/2019,0.00212877553
Dogecoin,12/01/2019,0.00214828035
Dogecoin,13/01/2019,0.00209414321
Dogecoin,14/01/2019,0.00218283612
Dogecoin,15/01/2019,0.00211050528
Dogecoin,16/01/2019,0.00213750447
Dogecoin,17/01/2019,0.00209371039
Dogecoin,18/01/2019,0.00210623905
Dogecoin,19/01/2019,0.00215347332
Dogecoin,20/01/2019,0.00211878961
Dogecoin,21/01/2019,0.00210068022
Dogecoin,22/01/2019,0.00205715235
Dogecoin,23/01/2019,0.00204289502
Dogecoin,24/01/2019,0.00203899631
Dogecoin,25/01/2019,0.00211806761
Dogecoin,26/01/2019,0.00208259261
Dogecoin,27/01/2019,0.00202747225
Dogecoin,28/01/2019,0.00194356010
Dogecoin,29/01/2019,0.00192711937
Dogecoin,30/01/2019,0.00196119384
Dogecoin,31/01/2019,0.00192497347
Dogecoin,01/02/2019,0.00191648792
Dogecoin,02/02/2019,0.00193576299
Dogecoin,03/02/2019,0.00190368360
Dogecoin,04/02/2019,0.00189580590
Dogecoin,05/02/2019,0.00188768585
Dogecoin,06/02/2019,0.00186550221
Dogecoin,07/02/2019,0.00184490085
Dogecoin,08/02/2019,0.00195632758
Dogecoin,09/02/2019,0.00194933710
Dogecoin,10/02/2019,0.00194565001
Dogecoin,11/02/2019,0.00190551027
Dogecoin,12/02/2019,0.00189403331
Dogecoin,13/02/2019,0.00189344439
Dogecoin,14/02/2019,0.00189679284
Dogecoin,15/02/2019,0.00190752743
Dogecoin,16/02/2019,0.00192401270
Dogecoin,17/02/2019,0.00199243915
Dogecoin,18/02/2019,0.00211368921
Dogecoin,19/02/2019,0.00206729710
Dogecoin,20/02/2019,0.00207896191
Dogecoin,21/02/2019,0.00202827527
Dogecoin,22/02/2019,0.00205592438
Dogecoin,23/02/2019,0.00208346368
Dogecoin,24/02/2019,0.00197356507
Dogecoin,25/02/2019,0.00202987302
Dogecoin,26/02/2019,0.00202278503
Dogecoin,27/02/2019,0.00201870516
Dogecoin,28/02/2019,0.00197610868
Dogecoin,01/03/2019,0.00199448956
Dogecoin,02/03/2019,0.00200267963
Dogecoin,03/03/2019,0.00199931720
Dogecoin,04/03/2019,0.00198224818
Dogecoin,05/03/2019,0.00198527078
Dogecoin,06/03/2019,0.00198295261
Dogecoin,07/03/2019,0.00199089137
Dogecoin,08/03/2019,0.00198028062
Dogecoin,09/03/2019,0.00199811626
Dogecoin,10/03/2019,0.00199896683
Dogecoin,11/03/2019,0.00196571565
Dogecoin,12/03/2019,0.00201170474
Dogecoin,13/03/2019,0.00202512701
Dogecoin,14/03/2019,0.00203885099
Dogecoin,15/03/2019,0.00204830358
Dogecoin,16/03/2019,0.00207749455
Dogecoin,17/03/2019,0.00208081232
Dogecoin,18/03/2019,0.00208302883
Dogecoin,19/03/2019,0.00209106897
Dogecoin,20/03/2019,0.00206078185
Dogecoin,21/03/2019,0.00205363475
Dogecoin,22/03/2019,0.00205229684
Dogecoin,23/03/2019,0.00206418415
Dogecoin,24/03/2019,0.00205366954
Dogecoin,25/03/2019,0.00204339422
Dogecoin,26/03/2019,0.00205397800
Dogecoin,27/03/2019,0.00208497920
Dogecoin,28/03/2019,0.00207367135
Dogecoin,29/03/2019,0.00208746508
Dogecoin,30/03/2019,0.00208047306
Dogecoin,31/03/2019,0.00208047111
Dogecoin,01/04/2019,0.00246113272
Dogecoin,02/04/2019,0.00279482407
Dogecoin,03/04/2019,0.00316435443
Dogecoin,04/04/2019,0.00369701646
Dogecoin,05/04/2019,0.00358963327
Dogecoin,06/04/2019,0.00343900210
Dogecoin,07/04/2019,0.00341757039
Dogecoin,08/04/2019,0.00304454855
Dogecoin,09/04/2019,0.00288392057
Dogecoin,10/04/2019,0.00302149908
Dogecoin,11/04/2019,0.00278918850
Dogecoin,12/04/2019,0.00285555582
Dogecoin,13/04/2019,0.00287234051
Dogecoin,14/04/2019,0.00288195299
Dogecoin,15/04/2019,0.00278993103
Dogecoin,16/04/2019,0.00283500834
Dogecoin,17/04/2019,0.00280978554
Dogecoin,18/04/2019,0.00294578849
Dogecoin,19/04/2019,0.00289281316
Dogecoin,20/04/2019,0.00290185758
Dogecoin,21/04/2019,0.00275958055
Dogecoin,22/04/2019,0.00279809701
Dogecoin,23/04/2019,0.00277246741
Dogecoin,24/04/2019,0.00259910442
Dogecoin,25/04/2019,0.00250572624
Dogecoin,26/04/2019,0.00251943283
Dogecoin,27/04/2019,0.00251616278
Dogecoin,28/04/2019,0.00253129555
Dogecoin,29/04/2019,0.00246640962
Dogecoin,30/04/2019,0.00251272712
Dogecoin,01/05/2019,0.00252120798
Dogecoin,02/05/2019,0.00261139747
Dogecoin,03/05/2019,0.00272072757
Dogecoin,04/05/2019,0.00267960027
Dogecoin,05/05/2019,0.00265288497
Dogecoin,06/05/2019,0.00254211678
Dogecoin,07/05/2019,0.00253646233
Dogecoin,08/05/2019,0.00253686734
Dogecoin,09/05/2019,0.00249969068
Dogecoin,10/05/2019,0.00252158072
Dogecoin,11/05/2019,0.00275390513
Dogecoin,12/05/2019,0.00266532316
Dogecoin,13/05/2019,0.00275588137
Dogecoin,14/05/2019,0.00306784923
Dogecoin,15/05/2019,0.00330800911
Dogecoin,16/05/2019,0.00316822044
Dogecoin,17/05/2019,0.00296222755
Dogecoin,18/05/2019,0.00300542566
Dogecoin,19/05/2019,0.00317844316
Dogecoin,20/05/2019,0.00304120816
Dogecoin,21/05/2019,0.00308641714
Dogecoin,22/05/2019,0.00293864580
Dogecoin,23/05/2019,0.00296088841
Dogecoin,24/05/2019,0.00299459438
Dogecoin,25/05/2019,0.00299072790
Dogecoin,26/05/2019,0.00309249202
Dogecoin,27/05/2019,0.00314093863
Dogecoin,28/05/2019,0.00314824461
Dogecoin,29/05/2019,0.00312702674
Dogecoin,30/05/2019,0.00325830929
Dogecoin,31/05/2019,0.00344112334
Dogecoin,01/06/2019,0.00341890025
Dogecoin,02/06/2019,0.00339761614
Dogecoin,03/06/2019,0.00319805829
Dogecoin,04/06/2019,0.00304154503
Dogecoin,05/06/2019,0.00307035719
Dogecoin,06/06/2019,0.00308691923
Dogecoin,07/06/2019,0.00311040640
Dogecoin,08/06/2019,0.00308402479
Dogecoin,09/06/2019,0.00301182539
Dogecoin,10/06/2019,0.00309085576
Dogecoin,11/06/2019,0.00305773348
Dogecoin,12/06/2019,0.00306692117
Dogecoin,13/06/2019,0.00307446175
Dogecoin,14/06/2019,0.00312433497
Dogecoin,15/06/2019,0.00315724190
Dogecoin,16/06/2019,0.00318628645
Dogecoin,17/06/2019,0.00319030840
Dogecoin,18/06/2019,0.00312507429
Dogecoin,19/06/2019,0.00312959951
Dogecoin,20/06/2019,0.00316055244
Dogecoin,21/06/2019,0.00322270032
Dogecoin,22/06/2019,0.00327922431
Dogecoin,23/06/2019,0.00330447026
Dogecoin,24/06/2019,0.00336812789
Dogecoin,25/06/2019,0.00339244985
Dogecoin,26/06/2019,0.00337923725
Dogecoin,27/06/2019,0.00332916139
Dogecoin,28/06/2019,0.00348954695
Dogecoin,29/06/2019,0.00340500187
Dogecoin,30/06/2019,0.00325779382
Dogecoin,01/07/2019,0.00323782759
Dogecoin,02/07/2019,0.00320360201
Dogecoin,03/07/2019,0.00331308749
Dogecoin,04/07/2019,0.00322852278
Dogecoin,05/07/2019,0.00386659599
Dogecoin,06/07/2019,0.00354662381
Dogecoin,07/07/2019,0.00363328685
Dogecoin,08/07/2019,0.00355872511
Dogecoin,09/07/2019,0.00354905094
Dogecoin,10/07/2019,0.00342382125
Dogecoin,11/07/2019,0.00324282340
Dogecoin,12/07/2019,0.00334007336
Dogecoin,13/07/2019,0.00324872543
Dogecoin,14/07/2019,0.00301400704
Dogecoin,15/07/2019,0.00309205309
Dogecoin,16/07/2019,0.00282490775
Dogecoin,17/07/2019,0.00303022431
Dogecoin,18/07/2019,0.00312129070
Dogecoin,19/07/2019,0.00305881114
Dogecoin,20/07/2019,0.00311803464
Dogecoin,21/07/2019,0.00307568671
Dogecoin,22/07/2019,0.00299674972
Dogecoin,23/07/2019,0.00288032098
Dogecoin,24/07/2019,0.00291547796
Dogecoin,25/07/2019,0.00292124017
Dogecoin,26/07/2019,0.00292068037
Dogecoin,27/07/2019,0.00282275514
Dogecoin,28/07/2019,0.00285939476
Dogecoin,29/07/2019,0.00284023631
Dogecoin,30/07/2019,0.00281746951
Dogecoin,31/07/2019,0.00289941535
Dogecoin,01/08/2019,0.00295738704
Dogecoin,02/08/2019,0.00290886448
Dogecoin,03/08/2019,0.00291222018
Dogecoin,04/08/2019,0.00293847543
Dogecoin,05/08/2019,0.00308728246
Dogecoin,06/08/2019,0.00295030227
Dogecoin,07/08/2019,0.00300592973
Dogecoin,08/08/2019,0.00292821999
Dogecoin,09/08/2019,0.00290436306
Dogecoin,10/08/2019,0.00284232492
Dogecoin,11/08/2019,0.00289804809
Dogecoin,12/08/2019,0.00288002026
Dogecoin,13/08/2019,0.00282482188
Dogecoin,14/08/2019,0.00272167400
Dogecoin,15/08/2019,0.00263975022
Dogecoin,16/08/2019,0.00268061086
Dogecoin,17/08/2019,0.00264584015
Dogecoin,18/08/2019,0.00272253425
Dogecoin,19/08/2019,0.00279721086
Dogecoin,20/08/2019,0.00276338884
Dogecoin,21/08/2019,0.00267461520
Dogecoin,22/08/2019,0.00270025698
Dogecoin,23/08/2019,0.00271345451
Dogecoin,24/08/2019,0.00266133168
Dogecoin,25/08/2019,0.00266213911
Dogecoin,26/08/2019,0.00267949197
Dogecoin,27/08/2019,0.00262019195
Dogecoin,28/08/2019,0.00252366276
Dogecoin,29/08/2019,0.00244957500
Dogecoin,30/08/2019,0.00248169398
Dogecoin,31/08/2019,0.00251136291
Dogecoin,01/09/2019,0.00249164556
Dogecoin,02/09/2019,0.00259568716
Dogecoin,03/09/2019,0.00259529916
Dogecoin,04/09/2019,0.00268966955
Dogecoin,05/09/2019,0.00253119243
Dogecoin,06/09/2019,0.00250940259
Dogecoin,07/09/2019,0.00251536355
Dogecoin,08/09/2019,0.00250141335
Dogecoin,09/09/2019,0.00246119549
Dogecoin,10/09/2019,0.00243688938
Dogecoin,11/09/2019,0.00239868213
Dogecoin,12/09/2019,0.00242501962
Dogecoin,13/09/2019,0.00242561718
Dogecoin,14/09/2019,0.00244051425
Dogecoin,15/09/2019,0.00246042112
Dogecoin,16/09/2019,0.00245519990
Dogecoin,17/09/2019,0.00260804288
Dogecoin,18/09/2019,0.00271855434
Dogecoin,19/09/2019,0.00270927740
Dogecoin,20/09/2019,0.00267246522
Dogecoin,21/09/2019,0.00258604771
Dogecoin,22/09/2019,0.00259225703
Dogecoin,23/09/2019,0.00248596698
Dogecoin,24/09/2019,0.00222751786
Dogecoin,25/09/2019,0.00219684792
Dogecoin,26/09/2019,0.00215509219
Dogecoin,27/09/2019,0.00222060017
Dogecoin,28/09/2019,0.00223410427
Dogecoin,29/09/2019,0.00222325077
Dogecoin,30/09/2019,0.00238732194
Dogecoin,01/10/2019,0.00238808190
Dogecoin,02/10/2019,0.00235143679
Dogecoin,03/10/2019,0.00232465752
Dogecoin,04/10/2019,0.00235990494
Dogecoin,05/10/2019,0.00232234950
Dogecoin,06/10/2019,0.00234641740
Dogecoin,07/10/2019,0.00239045792
Dogecoin,08/10/2019,0.00234591321
Dogecoin,09/10/2019,0.00238787109
Dogecoin,10/10/2019,0.00233186533
Dogecoin,11/10/2019,0.00234492692
Dogecoin,12/10/2019,0.00233994166
Dogecoin,13/10/2019,0.00244749918
Dogecoin,14/10/2019,0.00254543637
Dogecoin,15/10/2019,0.00250957185
Dogecoin,16/10/2019,0.00260745779
Dogecoin,17/10/2019,0.00275488773
Dogecoin,18/10/2019,0.00270599906
Dogecoin,19/10/2019,0.00274266825
Dogecoin,20/10/2019,0.00273048436
Dogecoin,21/10/2019,0.00277429215
Dogecoin,22/10/2019,0.00256549653
Dogecoin,23/10/2019,0.00249487884
Dogecoin,24/10/2019,0.00253834160
Dogecoin,25/10/2019,0.00268361635
Dogecoin,26/10/2019,0.00262156365
Dogecoin,27/10/2019,0.00265381289
Dogecoin,28/10/2019,0.00264624340
Dogecoin,29/10/2019,0.00265471794
Dogecoin,30/10/2019,0.00261642030
Dogecoin,31/10/2019,0.00261545796
Dogecoin,01/11/2019,0.00263030762
Dogecoin,02/11/2019,0.00262701928
Dogecoin,03/11/2019,0.00263650162
Dogecoin,04/11/2019,0.00261360554
Dogecoin,05/11/2019,0.00262371670
Dogecoin,06/11/2019,0.00262804221
Dogecoin,07/11/2019,0.00272544756
Dogecoin,08/11/2019,0.00265290793
Dogecoin,09/11/2019,0.00271286458
Dogecoin,10/11/2019,0.00277498580
Dogecoin,11/11/2019,0.00271482835
Dogecoin,12/11/2019,0.00272501078
Dogecoin,13/11/2019,0.00269754133
Dogecoin,14/11/2019,0.00268023632
Dogecoin,15/11/2019,0.00265663249
Dogecoin,16/11/2019,0.00266930224
Dogecoin,17/11/2019,0.00264793867
Dogecoin,18/11/2019,0.00257623789
Dogecoin,19/11/2019,0.00254804190
Dogecoin,20/11/2019,0.00255633192
Dogecoin,21/11/2019,0.00242599061
Dogecoin,22/11/2019,0.00236211305
Dogecoin,23/11/2019,0.00250464109
Dogecoin,24/11/2019,0.00236549350
Dogecoin,25/11/2019,0.00228608909
Dogecoin,26/11/2019,0.00229115686
Dogecoin,27/11/2019,0.00233885461
Dogecoin,28/11/2019,0.00231299279
Dogecoin,29/11/2019,0.00245617602
Dogecoin,30/11/2019,0.00231968955
Dogecoin,01/12/2019,0.00229185328
Dogecoin,02/12/2019,0.00223485792
Dogecoin,03/12/2019,0.00221708671
Dogecoin,04/12/2019,0.00220821627
Dogecoin,05/12/2019,0.00222295864
Dogecoin,06/12/2019,0.00222601726
Dogecoin,07/12/2019,0.00223033435
Dogecoin,08/12/2019,0.00223769623
Dogecoin,09/12/2019,0.00220798196
Dogecoin,10/12/2019,0.00220373931
Dogecoin,11/12/2019,0.00218463713
Dogecoin,12/12/2019,0.00218795855
Dogecoin,13/12/2019,0.00217495182
Dogecoin,14/12/2019,0.00216969118
Dogecoin,15/12/2019,0.00215376931
Dogecoin,16/12/2019,0.00212057566
Dogecoin,17/12/2019,0.00201773493
Dogecoin,18/12/2019,0.00218293878
Dogecoin,19/12/2019,0.00212330793
Dogecoin,20/12/2019,0.00207471212
Dogecoin,21/12/2019,0.00208370033
Dogecoin,22/12/2019,0.00211518342
Dogecoin,23/12/2019,0.00207283982
Dogecoin,24/12/2019,0.00207277735
Dogecoin,25/12/2019,0.00208842353
Dogecoin,26/12/2019,0.00205763093
Dogecoin,27/12/2019,0.00205255455
Dogecoin,28/12/2019,0.00206424909
Dogecoin,29/12/2019,0.00206824153
Dogecoin,30/12/2019,0.00205447039
Dogecoin,31/12/2019,0.00202836320
Dogecoin,01/01/2020,0.00203261369
Dogecoin,02/01/2020,0.00200864317
Dogecoin,03/01/2020,0.00214537592
Dogecoin,04/01/2020,0.00224114404
Dogecoin,05/01/2020,0.00241907500
Dogecoin,06/01/2020,0.00246296625
Dogecoin,07/01/2020,0.00243276271
Dogecoin,08/01/2020,0.00229289450
Dogecoin,09/01/2020,0.00225609512
Dogecoin,10/01/2020,0.00235572196
Dogecoin,11/01/2020,0.00231355894
Dogecoin,12/01/2020,0.00238068085
Dogecoin,13/01/2020,0.00235775208
Dogecoin,14/01/2020,0.00247001916
Dogecoin,15/01/2020,0.00236867289
Dogecoin,16/01/2020,0.00234484343
Dogecoin,17/01/2020,0.00248989768
Dogecoin,18/01/2020,0.00250705300
Dogecoin,19/01/2020,0.00240503593
Dogecoin,20/01/2020,0.00237405637
Dogecoin,21/01/2020,0.00237642962
Dogecoin,22/01/2020,0.00232344566
Dogecoin,23/01/2020,0.00226763602
Dogecoin,24/01/2020,0.00227586396
Dogecoin,25/01/2020,0.00225733643
Dogecoin,26/01/2020,0.00230463127
Dogecoin,27/01/2020,0.00236767158
Dogecoin,28/01/2020,0.00244957429
Dogecoin,29/01/2020,0.00238970349
Dogecoin,30/01/2020,0.00244040648
Dogecoin,31/01/2020,0.00239356762
Dogecoin,01/02/2020,0.00242203987
Dogecoin,02/02/2020,0.00246847615
Dogecoin,03/02/2020,0.00243985237
Dogecoin,04/02/2020,0.00250330076
Dogecoin,05/02/2020,0.00258199194
Dogecoin,06/02/2020,0.00265308518
Dogecoin,07/02/2020,0.00276873283
Dogecoin,08/02/2020,0.00315859933
Dogecoin,09/02/2020,0.00323226186
Dogecoin,10/02/2020,0.00298630687
Dogecoin,11/02/2020,0.00304072063
Dogecoin,12/02/2020,0.00309277461
Dogecoin,13/02/2020,0.00302589350
Dogecoin,14/02/2020,0.00312984672
Dogecoin,15/02/2020,0.00291957021
Dogecoin,16/02/2020,0.00277434354
Dogecoin,17/02/2020,0.00271230593
Dogecoin,18/02/2020,0.00283930476
Dogecoin,19/02/2020,0.00262407597
Dogecoin,20/02/2020,0.00265876743
Dogecoin,21/02/2020,0.00264828187
Dogecoin,22/02/2020,0.00260141705
Dogecoin,23/02/2020,0.00268024491
Dogecoin,24/02/2020,0.00258957519
Dogecoin,25/02/2020,0.00247618181
Dogecoin,26/02/2020,0.00233920599
Dogecoin,27/02/2020,0.00232381539
Dogecoin,28/02/2020,0.00228866330
Dogecoin,29/02/2020,0.00223476520
Dogecoin,01/03/2020,0.00227473881
Dogecoin,02/03/2020,0.00234860618
Dogecoin,03/03/2020,0.00249926038
Dogecoin,04/03/2020,0.00239801828
Dogecoin,05/03/2020,0.00250580813
Dogecoin,06/03/2020,0.00249568950
Dogecoin,07/03/2020,0.00240455119
Dogecoin,08/03/2020,0.00218692870
Dogecoin,09/03/2020,0.00221438599
Dogecoin,10/03/2020,0.00220657039
Dogecoin,11/03/2020,0.00218361952
Dogecoin,12/03/2020,0.00153719726
Dogecoin,13/03/2020,0.00173782789
Dogecoin,14/03/2020,0.00166574103
Dogecoin,15/03/2020,0.00168525712
Dogecoin,16/03/2020,0.00158719384
Dogecoin,17/03/2020,0.00158737838
Dogecoin,18/03/2020,0.00156558325
Dogecoin,19/03/2020,0.00177324616
Dogecoin,20/03/2020,0.00177257381
Dogecoin,21/03/2020,0.00178454168
Dogecoin,22/03/2020,0.00173089612
Dogecoin,23/03/2020,0.00180457798
Dogecoin,24/03/2020,0.00185077715
Dogecoin,25/03/2020,0.00183394359
Dogecoin,26/03/2020,0.00184156726
Dogecoin,27/03/2020,0.00180707075
Dogecoin,28/03/2020,0.00177781599
Dogecoin,29/03/2020,0.00172325165
Dogecoin,30/03/2020,0.00183103902
Dogecoin,31/03/2020,0.00181093689
Dogecoin,01/04/2020,0.00186665946
Dogecoin,02/04/2020,0.00188208962
Dogecoin,03/04/2020,0.00185306140
Dogecoin,04/04/2020,0.00188041930
Dogecoin,05/04/2020,0.00186508550
Dogecoin,06/04/2020,0.00198009907
Dogecoin,07/04/2020,0.00199730616
Dogecoin,08/04/2020,0.00201180037
Dogecoin,09/04/2020,0.00202147277
Dogecoin,10/04/2020,0.00196818939
Dogecoin,11/04/2020,0.00198968584
Dogecoin,12/04/2020,0.00199009680
Dogecoin,13/04/2020,0.00195887620
Dogecoin,14/04/2020,0.00196446745
Dogecoin,15/04/2020,0.00194049094
Dogecoin,16/04/2020,0.00202766686
Dogecoin,17/04/2020,0.00201317425
Dogecoin,18/04/2020,0.00206089805
Dogecoin,19/04/2020,0.00205828165
Dogecoin,20/04/2020,0.00198218736
Dogecoin,21/04/2020,0.00197149299
Dogecoin,22/04/2020,0.00201076092
Dogecoin,23/04/2020,0.00204711916
Dogecoin,24/04/2020,0.00210275002
Dogecoin,25/04/2020,0.00214152023
Dogecoin,26/04/2020,0.00240908779
Dogecoin,27/04/2020,0.00235487597
Dogecoin,28/04/2020,0.00233888392
Dogecoin,29/04/2020,0.00251711012
Dogecoin,30/04/2020,0.00244285692
Dogecoin,01/05/2020,0.00249390856
Dogecoin,02/05/2020,0.00254935328
Dogecoin,03/05/2020,0.00251033363
Dogecoin,04/05/2020,0.00248112275
Dogecoin,05/05/2020,0.00248434437
Dogecoin,06/05/2020,0.00252920564
Dogecoin,07/05/2020,0.00266381209
Dogecoin,08/05/2020,0.00262507206
Dogecoin,09/05/2020,0.00261327021
Dogecoin,10/05/2020,0.00245943196
Dogecoin,11/05/2020,0.00241280931
Dogecoin,12/05/2020,0.00246293499
Dogecoin,13/05/2020,0.00252101285
Dogecoin,14/05/2020,0.00257418644
Dogecoin,15/05/2020,0.00250579888
Dogecoin,16/05/2020,0.00251255872
Dogecoin,17/05/2020,0.00253811790
Dogecoin,18/05/2020,0.00254340325
Dogecoin,19/05/2020,0.00253829591
Dogecoin,20/05/2020,0.00250788558
Dogecoin,21/05/2020,0.00248516938
Dogecoin,22/05/2020,0.00253305703
Dogecoin,23/05/2020,0.00254392810
Dogecoin,24/05/2020,0.00245783217
Dogecoin,25/05/2020,0.00254011638
Dogecoin,26/05/2020,0.00248639785
Dogecoin,27/05/2020,0.00251013238
Dogecoin,28/05/2020,0.00252357575
Dogecoin,29/05/2020,0.00253230675
Dogecoin,30/05/2020,0.00261517548
Dogecoin,31/05/2020,0.00255457273
Dogecoin,01/06/2020,0.00264671650
Dogecoin,02/06/2020,0.00256123937
Dogecoin,03/06/2020,0.00258259204
Dogecoin,04/06/2020,0.00263060481
Dogecoin,05/06/2020,0.00259572139
Dogecoin,06/06/2020,0.00258717151
Dogecoin,07/06/2020,0.00260607822
Dogecoin,08/06/2020,0.00258420542
Dogecoin,09/06/2020,0.00256859059
Dogecoin,10/06/2020,0.00258419196
Dogecoin,11/06/2020,0.00245225308
Dogecoin,12/06/2020,0.00252016251
Dogecoin,13/06/2020,0.00253307642
Dogecoin,14/06/2020,0.00251055141
Dogecoin,15/06/2020,0.00247935905
Dogecoin,16/06/2020,0.00248680407
Dogecoin,17/06/2020,0.00248493206
Dogecoin,18/06/2020,0.00247162811
Dogecoin,19/06/2020,0.00243479544
Dogecoin,20/06/2020,0.00244672449
Dogecoin,21/06/2020,0.00244661127
Dogecoin,22/06/2020,0.00247365531
Dogecoin,23/06/2020,0.00248422998
Dogecoin,24/06/2020,0.00242967777
Dogecoin,25/06/2020,0.00241731547
Dogecoin,26/06/2020,0.00235878131
Dogecoin,27/06/2020,0.00231291877
Dogecoin,28/06/2020,0.00232552384
Dogecoin,29/06/2020,0.00231285402
Dogecoin,30/06/2020,0.00231954991
Dogecoin,01/07/2020,0.00235364644
Dogecoin,02/07/2020,0.00236137740
Dogecoin,03/07/2020,0.00231561292
Dogecoin,04/07/2020,0.00230937919
Dogecoin,05/07/2020,0.00230897751
Dogecoin,06/07/2020,0.00261555969
Dogecoin,07/07/2020,0.00308951160
Dogecoin,08/07/2020,0.00474983281
Dogecoin,09/07/2020,0.00439683024
Dogecoin,10/07/2020,0.00351487408
Dogecoin,11/07/2020,0.00381096027
Dogecoin,12/07/2020,0.00362961424
Dogecoin,13/07/2020,0.00317754191
Dogecoin,14/07/2020,0.00329436923
Dogecoin,15/07/2020,0.00308518154
Dogecoin,16/07/2020,0.00299486969
Dogecoin,17/07/2020,0.00306071062
Dogecoin,18/07/2020,0.00347258781
Dogecoin,19/07/2020,0.00338186032
Dogecoin,20/07/2020,0.00323929313
Dogecoin,21/07/2020,0.00330461610
Dogecoin,22/07/2020,0.00328521647
Dogecoin,23/07/2020,0.00329470766
Dogecoin,24/07/2020,0.00321958987
Dogecoin,25/07/2020,0.00323401533
Dogecoin,26/07/2020,0.00323459684
Dogecoin,27/07/2020,0.00315332257
Dogecoin,28/07/2020,0.00319739453
Dogecoin,29/07/2020,0.00319239943
Dogecoin,30/07/2020,0.00323111703
Dogecoin,31/07/2020,0.00322536146
Dogecoin,01/08/2020,0.00368863842
Dogecoin,02/08/2020,0.00333606320
Dogecoin,03/08/2020,0.00338885941
Dogecoin,04/08/2020,0.00353467686
Dogecoin,05/08/2020,0.00351273881
Dogecoin,06/08/2020,0.00355999754
Dogecoin,07/08/2020,0.00353279089
Dogecoin,08/08/2020,0.00350970368
Dogecoin,09/08/2020,0.00346312035
Dogecoin,10/08/2020,0.00349947916
Dogecoin,11/08/2020,0.00339437291
Dogecoin,12/08/2020,0.00348443982
Dogecoin,13/08/2020,0.00351651697
Dogecoin,14/08/2020,0.00356081323
Dogecoin,15/08/2020,0.00353942801
Dogecoin,16/08/2020,0.00352356189
Dogecoin,17/08/2020,0.00359108959
Dogecoin,18/08/2020,0.00351400000
Dogecoin,19/08/2020,0.00342392484
Dogecoin,20/08/2020,0.00345920840
Dogecoin,21/08/2020,0.00339309278
Dogecoin,22/08/2020,0.00344199911
Dogecoin,23/08/2020,0.00341420139
Dogecoin,24/08/2020,0.00341794101
Dogecoin,25/08/2020,0.00330459970
Dogecoin,26/08/2020,0.00330334680
Dogecoin,27/08/2020,0.00320270501
Dogecoin,28/08/2020,0.00326845901
Dogecoin,29/08/2020,0.00328209786
Dogecoin,30/08/2020,0.00330005442
Dogecoin,31/08/2020,0.00322058769
Dogecoin,01/09/2020,0.00325598510
Dogecoin,02/09/2020,0.00312246448
Dogecoin,03/09/2020,0.00280242888
Dogecoin,04/09/2020,0.00289861774
Dogecoin,05/09/2020,0.00275826083
Dogecoin,06/09/2020,0.00278692625
Dogecoin,07/09/2020,0.00281146182
Dogecoin,08/09/2020,0.00275559598
Dogecoin,09/09/2020,0.00277905903
Dogecoin,10/09/2020,0.00280522517
Dogecoin,11/09/2020,0.00280618314
Dogecoin,12/09/2020,0.00281883865
Dogecoin,13/09/2020,0.00277613530
Dogecoin,14/09/2020,0.00280261820
Dogecoin,15/09/2020,0.00283175218
Dogecoin,16/09/2020,0.00282580415
Dogecoin,17/09/2020,0.00281351188
Dogecoin,18/09/2020,0.00280418077
Dogecoin,19/09/2020,0.00279371872
Dogecoin,20/09/2020,0.00277797060
Dogecoin,21/09/2020,0.00263032241
Dogecoin,22/09/2020,0.00265602058
Dogecoin,23/09/2020,0.00256045000
Dogecoin,24/09/2020,0.00262828000
Dogecoin,25/09/2020,0.00269849000
Dogecoin,26/09/2020,0.00271612000
Dogecoin,27/09/2020,0.00269206000
Dogecoin,28/09/2020,0.00265201000
Dogecoin,29/09/2020,0.00268541000
Dogecoin,30/09/2020,0.00263015000
Dogecoin,01/10/2020,0.00261584000
Dogecoin,02/10/2020,0.00258340000
Dogecoin,03/10/2020,0.00259883000
Dogecoin,04/10/2020,0.00263489000
Dogecoin,05/10/2020,0.00261238000
Dogecoin,06/10/2020,0.00261147000
Dogecoin,07/10/2020,0.00259518000
Dogecoin,08/10/2020,0.00259556000
Dogecoin,09/10/2020,0.00265253000
Dogecoin,10/10/2020,0.00265453000
Dogecoin,11/10/2020,0.00267363000
Dogecoin,12/10/2020,0.00267315000
Dogecoin,13/10/2020,0.00263510000
Dogecoin,14/10/2020,0.00263711000
Dogecoin,15/10/2020,0.00259265000
Dogecoin,16/10/2020,0.00261207000
Dogecoin,17/10/2020,0.00258111000
Dogecoin,18/10/2020,0.00258649000
Dogecoin,19/10/2020,0.00258976000
Dogecoin,20/10/2020,0.00260093000
Dogecoin,21/10/2020,0.00263032000
Dogecoin,22/10/2020,0.00265502000
Dogecoin,23/10/2020,0.00264690000
Dogecoin,24/10/2020,0.00264550000
Dogecoin,25/10/2020,0.00265314000
Dogecoin,26/10/2020,0.00267853000
Dogecoin,27/10/2020,0.00267665000
Dogecoin,28/10/2020,0.00259499000
Dogecoin,29/10/2020,0.00258066000
Dogecoin,30/10/2020,0.00259836000
Dogecoin,31/10/2020,0.00257594000
